Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Israel,ISR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,7.334,22.002,18.335,55.005,135.679,179.683,209.019,271.358,271.358,234.688,216.353,216.353,95.342,113.677,106.343,102.676,102.676,102.676,132.012,275.025,278.692,135.679,113.677,88.008,95.342,66.006,73.34,62.339,62.339,66.006,47.671,47.671,47.671,44.004,44.004,29.336,29.336,22.002,18.335,18.335,18.335,14.668,14.668,2181.865,3006.94,4257.387,5093.463,7022.305,7829.045,10087.917,9350.85,4818.438,13146.195,14411.31,15771.767,18037.973
Italy,ITA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,12090.099,12812.498,13410.219,13630.239,14315.968,14517.653,15852.441,17315.574,20238.173,22365.033,22090.008,25074.946,28972.967,32724.308,37095.372,42207.17,51048.307,50080.219,51994.393,50919.962,52284.086,50490.923,52845.137,51554.353,60978.543,62555.353,59680.425,66163.681,70468.739,84403.339,89324.453,94989.968,94161.226,96079.067,92841.106,102268.963,105506.924,108759.553,117094.644,127270.569,132701.396,133064.429,132166.014,145711.912,151205.078,161813.709,158473.072,159246.809,159221.14,146357.304,155873.169,146155.619,140523.107,131432.614,116133.89,,
Jamaica,JAM,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,JOR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.021,223.687,245.689,289.693,480.377,432.706,418.038,462.042,469.376,465.709,443.707,473.043,429.039,487.711,2739.249,3168.288,4587.417,5511.501,6241.234,7066.309,5240.143,1998.515,1510.804,1870.17,619.723,4008.031,6985.635
Japan,JPN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1602.479,2046.186,2662.242,3674.334,4008.031,3611.995,3703.67,3912.689,4231.718,4723.096,7682.365,8100.403,7990.393,10590.296,14172.955,17168.894,20700.215,24704.579,34532.139,40923.72,47971.694,48631.754,49786.859,53391.52,71755.856,77043.67,81319.392,82775.191,86277.176,92800.769,101047.852,106372.336,108825.559,111586.81,119038.154,121762.735,128675.03,134138.86,137164.135,145176.53,150310.33,152110.827,152268.508,163192.501,161476.345,161813.709,177361.789,190086.279,191597.083,184659.119,196694.213,228512.772,240104.159,240775.22,244196.531,229517.53,232916.839
Kazakhstan,KAZ,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34117.768,24169.197,18606.358,23105.767,17960.966,16123.799,16138.467,16182.471,20249.174,20810.225,22768.403,27443.828,31642.543,39907.961,42988.241,54117.586,62845.046,61011.546,66614.722,73904.718,63156.741,69357.638,71279.146,62889.05,65800.648
Kenya,KEN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyz Republic,KGZ,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3076.613,2317.544,1716.156,1730.824,2024.184,1664.818,1954.511,1151.438,1312.786,1342.122,1701.488,1404.461,1532.806,1415.462,1477.801,1474.134,1430.13,623.39,564.718,638.058,817.741,627.057,517.047,524.381,546.383
Cambodia,KHM,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,KIR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Kitts and Nevis,KNA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.68,4338.061,5614.177,5427.16,6241.234,7220.323,9295.845,11851.744,15724.096,19064.733,24997.939,30531.442,28609.934,34836.5,38958.208,42925.902,48576.749,50402.915,57916.598,62698.366,65749.31,71370.821,72870.624,72632.269,88488.377,95250.325,103017.031,109060.247,98796.314,90116.525,94619.601
Kuwait,KWT,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1807.831,1884.838,2544.898,2918.932,3219.626,3446.98,4767.1,5203.473,6413.583,7161.651,3920.023,4052.035,4789.102,5361.154,5713.186,6087.22,6424.584,7029.639,7928.054,6596.933,13956.602,11529.048,8808.134,9673.546,10469.285,10403.279,13465.224,14458.981,14304.967,17366.912,13982.271,1437.464,7455.011,15196.048,14594.66,17825.287,17869.291,17806.952,17993.969,16468.497,20703.882,20256.508,18166.318,21169.591,22783.071,25547.989,26255.72,25558.99,26640.755,24121.526,28155.226,32885.656,34759.493,34594.478,34308.452,39097.554,41627.784
Latin America & Caribbean (excluding high income),LAC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,10214.87178,13822.16753,19358.76722,20240.29287,23441.62286,27056.65129,29453.78244,32844.56312,33969.66823,34039.19114,36453.18121,37098.19935,40782.53021,45513.45819,47842.23335,49657.3649,50302.3159,52874.39593,61915.29586,71906.24336,77942.52127,83163.92097,92097.22861,96768.49146,99355.0585,102811.4575,99382.09179,107150.42,114111.7996,157559.6116,121467.0011,128432.2417,130339.5748,123123.3693,128061.5859,138891.6856,153335.6796,164617.5161,171537.3986,177515.0649,199680.3134,199410.0055,214585.276,232251.1444,259299.995,263205.3822,284438.5181,286707.0319,305752.5347,304443.0361,324824.9978,334961.6975,357561.3002,371056.3594,386384.6516,397260.8067,393690.6241
Lao PDR,LAO,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,LBN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.342,484.044,0,0,0,0,0,0
Liberia,LBR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,LBY,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-146.68,1496.136,2339.546,2321.211,3358.972,1389.793,3733.006,5621.511,6303.573,8855.805,7946.389,8349.759,10700.306,9281.177,9281.177,9222.505,8903.476,9185.835,9072.158,9765.221,10197.927,10197.927,7931.721,9504.864,10084.25,10439.949,10571.961,12874.837,11048.671,12060.763,12115.768,12585.144,11243.022,13208.534,10175.925,10718.641,13281.874,11114.677,12742.825,9559.869
St. Lucia,LCA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America & Caribbean,LCN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,22313.57732,26803.09588,33105.76505,34903.14912,39940.5545,44627.15464,48411.12112,53645.60808,55494.23337,56108.7351,63774.25031,65310.50464,69493.59106,77989.74681,80770.59333,81597.75732,81050.25354,87415.47732,98074.07605,113971.38,124177.008,127686.5466,138996.2077,145761.5273,152117.3048,156351.5384,155291.9953,163517.2486,172478.4456,216422.5501,183820.637,191361.1085,168527.1756,182911.5301,199834.3,218315.539,242381.2921,258190.3077,285597.4568,294059.6911,294957.4991,307613.442,319792.6048,338023.9413,368753.0332,377443.4939,407638.0301,407284.28,418899.0749,417857.4774,451212.1811,449070.0837,472472.0065,484896.1713,497650.4944,508887.6622,505426.9369
Least developed countries: UN classification,LDC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.673,69.673,55.005,58.672,51.338,55.005,55.005,47.671,51.338,51.338
Sri Lanka,LKA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower middle income,LMC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,24206.14521,27273.30256,29948.35173,33964.01545,40579.3753,43964.57897,47539.28513,51518.83754,69573.25712,80088.04199,78352.78676,73396.14188,83421.10648,97861.5225,105515.5443,116622.8958,127467.141,174100.8321,151494.0169,176549.6889,168034.1267,172406.7939,190532.2714,277938.3067,297670.1655,318011.9337,364897.6477,387386.9844,417269.8961,473754.526,511889.3792,544497.2425,560838.837,559499.4901,595309.6753,640109.7508,630037.1459,620694.0441,691057.9383,661167.3086,686928.6957,729323.1736,796424.6053,832463.5952,884158.5288,893505.828,923076.9997,952901.5864,962338.9572,1052811.705,1088703.412,1076216.966,1066222.35,1092103.843,1158014.494,1177707.358
Low & middle income,LMY,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,152681.2601,196331.1039,243447.9577,290429.2306,349606.4517,404164.0871,447302.2104,490385.1571,529472.0129,573807.8821,550190.5906,611654.2354,642237.9495,689401.6255,738720.4959,805992.6381,884807.6013,951536.9415,1033650.666,1090613.278,1150762.753,1214535.607,1284609.688,1383358.02,1537162.397,1675596.905,1649545.597,1882065.062,2014417.52,2104112.222,2138130.206,2192447.198,1756091.877,1741399.717,1681595.509,1728233.946,1783223.451,1775314.523,1779584.942,1878909.817,1914214.306,1982194.646,2034843.078,2194506.55,2298198.814,2413858.836,2506776.911,2617592.549,2708022.191,2683011.593,2934010.878,3065298.565,3086675.575,3157239.43,3238415.931,3270022.462,3332605.971
Lesotho,LSO,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Late-demographic dividend,LTE,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,131753.7253,164990.456,202028.9619,242062.8057,288890.0648,332350.2013,369224.0982,405045.5125,440489.4043,476745.3641,455184.5518,510743.6739,539782.2141,573421.9748,613003.9534,671380.4002,735428.4049,782908.7352,824672.3977,882664.0246,929275.2659,983235.8276,1031175.585,1098033.329,1171253.018,1276552.634,1255829.231,1418369.981,1505828.311,1530199.393,1563143.136,1563499.306,1196241.32,1180807.281,1116832.457,1123882.759,1137865.258,1122628.689,1130168.125,1149774.381,1212948.426,1264772.469,1275540.516,1361846.339,1413925.691,1469481.756,1542841.893,1612840.058,1683059.072,1659963.421,1832564.283,1944105.749,1993650.198,2060338.456,2127599.547,2093802.393,2135166.186
Lithuania,LTU,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5746.189,3571.658,3964.027,4646.089,4965.118,4583.75,4015.365,4180.38,4789.102,4913.78,4968.785,5390.49,5375.822,5672.849,5621.511,6622.602,5944.207,4994.454,5705.852,6226.566,6079.886,4957.784,4726.763,4734.097,4217.05
Luxembourg,LUX,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,11.001,7.334,11.001,18.335,47.671,62.339,267.691,502.379,671.061,784.738,898.415,946.086,1041.428,1081.765,971.755,744.401,623.39,594.054,638.058,693.063,693.063,784.738,814.074,927.751,982.756,1023.093,1067.097,1107.434,1118.435,1276.116,1400.794,1433.797,1448.465,1503.47,1536.473,1708.822,2442.222,2471.558,2739.249,2695.245,2816.256,2629.239,2504.561,2548.565,2739.249,2365.215,2405.552,2038.852,1932.509,1760.16,1624.481
Latvia,LVA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953.026,2603.57,1895.839,2313.877,2002.182,2438.555,2365.215,2266.206,2500.894,2907.931,2959.269,3083.947,3050.944,3109.616,3223.293,3113.283,3054.611,2808.922,3347.971,2951.935,2772.252,2757.584,2478.892,2515.562,2533.897
"Macao SAR, China",MAC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.681,179.683,297.027,143.013,0,0,113.677,3.667,18.335
St. Martin (French part),MAF,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,18.335,18.335,18.335,22.002,22.002,22.002,25.669,22.002,22.002,80.674,91.675,99.009,106.343,135.679,121.011,146.68,165.015,132.012,161.348,143.013,128.345,183.35,150.347,161.348,161.348,165.015,176.016,143.013,161.348,117.344,110.01,73.34,47.671,47.671,44.004,25.669,33.003,66.006,66.006,77.007,88.008,84.341,84.341,80.674,99.009,869.079,1096.433,1243.113,1114.768,1210.11,1305.452,1639.149,2398.218,2350.547,2247.871,2324.878,2365.215
Monaco,MCO,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.303,5221.808,5027.457,5863.533,6706.943,3468.982,3120.617,2607.237,1752.826,1921.508,1925.175,2057.187,2104.858,2365.215,2361.548,2178.198,2042.519,1877.504,1983.847,1917.841,1826.166,1723.49,1752.826,1683.153,1727.157
Madagascar,MDG,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maldives,MDV,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East & North Africa,MEA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,7312.932138,9552.024215,10710.06062,12713.53465,13171.77605,16836.90785,24898.19502,30787.02708,30132.71241,35111.72283,40862.87925,45457.71851,49371.69996,51992.43195,47717.16206,71307.92524,76489.65201,111296.2764,117030.37,83644.1174,90460.39903,151190.6877,164999.858,194936.6362,212792.7389,229371.2585,248080.3358,276641.8334,307536.6647,321938.4843,360908.997,390504.8112,372716.5367,392310.6703,397420.3878,423719.8523,441932.3723,465322.1887,467495.9774,523323.6772,554928.0873,612700.5584,691182.2152,730851.0435,756827.6309,816342.1365,839668.1284,904080.5532,962816.7625,997716.248,1007296.72,1077985.065,1168524.837,1218142.149
Mexico,MEX,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,6384.247,8041.731,11859.078,11668.394,13465.224,15779.101,17025.881,19831.136,19842.137,19611.116,20626.875,20102.494,21572.961,24040.852,25111.616,25738.673,25203.291,26523.411,33531.048,40916.386,43827.984,47348.304,51884.383,51943.055,52489.438,54627.299,48477.74,49159.802,49673.182,88228.02,52966.148,55313.028,55657.726,55111.343,56948.51,56966.845,62797.375,65826.317,71147.134,69860.017,81268.054,82954.874,92247.052,101986.604,105734.278,105602.266,118033.396,117369.669,118664.12,123533.896,124223.292,130812.891,135836.681,142393.277,138616.267,148099.129,151579.112
Marshall Islands,MHL,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle income,MIC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,150992.2684,194159.2487,240754.8861,287216.4425,345739.0329,399693.1405,442354.061,484960.4152,523523.9031,567361.7013,544009.7274,604513.1016,634957.9197,681572.2088,730274.0009,796722.0477,874931.5128,940890.1693,1022445.788,1078699.226,1138463.855,1201417.593,1270637.127,1367996.077,1519642.119,1656226.189,1629820.299,1861041.08,1990605.004,2077814.339,2111197.421,2164264.221,1732298.297,1717818.523,1658370.88,1703417.505,1757467.786,1746586.972,1748276.889,1846252.084,1881066.009,1949280.065,1998691.197,2156567.03,2258868.6,2374903.216,2466385.036,2576252.636,2665942.157,2638580.27,2881421.077,3014743.707,3038830.022,3110121.011,3190333.692,3222257.439,3286543.888
North Macedonia,MKD,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,40.337,77.007,124.678,165.015,172.349,150.347,135.679,143.013,154.014,194.351,223.687,146.68,220.02,253.023,260.357,297.027,253.023,231.021,363.033
Mali,MLI,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,MLT,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,MMR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,40.337,29.336,33.003,29.336,7.334,14.668,22.002,14.668,22.002,33.003,110.01,128.345,198.018,194.351,201.685,352.032,484.044,447.374,524.381,539.049,652.726,810.407,946.086,990.09,1327.454,1793.163,2082.856,2145.195,2108.525,2148.862,1741.825,1642.816,1617.147,1994.848,2493.56,2790.587,3028.942,3270.964,3153.62,2981.271,2742.916,2225.869,2302.876,3058.278,5163.136,5460.163,6142.225,6171.561,3652.332,5427.16,4143.71,5500.5,3578.992,4206.049,4833.106,10857.987,8085.735
Middle East & North Africa (excluding high income),MNA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,3717.620496,3874.956309,4291.956683,4551.598425,5365.929345,5520.233568,6025.579897,5967.715814,6318.75792,13895.09526,23654.83734,21837.90512,23882.43607,26559.61434,30370.92864,32180.14565,35532.40489,30481.53025,53078.84361,46696.74915,50186.29507,33786.19956,28524.91951,44643.84851,73207.28398,76084.42615,85640.23567,98712.55228,109416.1374,116541.5899,116306.6425,127541.4183,126853.418,142308.4415,161660.8521,188073.9138,194477.3132,193343.458,221943.5151,238620.796,244881.9831,256078.3231,288694.9183,308097.2954,330420.7911,393935.9024,412208.2678,439697.5311,458288.9135,479221.0343,501580.6925,521988.948,526927.7919,529631.4825,566158.1889,600780.0224,636507.9111
Montenegro,MNE,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,MNG,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Mariana Islands,MNP,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.667,3.667,3.667,7.334,139.346,161.348,69.673,117.344,150.347,154.014,183.35,172.349,355.699,1327.454,1741.825,1320.12
Mauritania,MRT,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,MWI,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,44.004,165.015,227.354,227.354,476.71,575.719,682.062,627.057,106.343,117.344,139.346,154.014,168.682,740.734,1646.483,3388.308,6538.261,7682.365,6450.253,6897.627,6842.622,13303.876,16017.456,22046.004,22409.037,42042.155,36281.298,35470.891,35969.603,37990.12,49713.519,48620.753,49064.46,61931.963,59266.054,64132.163,69603.327,65492.62,72690.941,65496.287,60857.532,64836.227,66343.364,75378.852,78470.133,77274.691,73585.689
North America,NAC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,652311.4427,660139.4148,703152.9109,741672.8428,794142.9987,821584.9196,885646.6367,927412.9395,993026.3118,1077619.032,1123126.914,1165736.907,1193530.976,1186711.763,1136992.769,1065268.15,1094643.22,1066067.821,1086033.918,1128882.345,1114561.631,1081188.205,1014250.607,972675.0517,1008627.233,986335.4866,933641.5696,985238.6901,1035093.408,1078081.227,1129733.371,1177632.93,1205111.533,1243624.128,1273079.9,1316353.839,1314196.928,1324057.092,1298746.404,1364191.039,1425696.009,1344566.085,1394156.692,1373053.447,1347860.143,1348248.974,1333704.499,1426326.942,1422203.868,1408059.229,1455808.391,1495707.572,1556112.078,1591301.271,1643430.282,1684661.026,1716152.657
Namibia,NAM,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,NCL,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,NER,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,58.672,102.676,187.017,337.364,348.365,282.359,121.011,212.686,352.032,524.381,583.053,777.404,773.737,1213.777,7077.31,4979.786,2522.896,2544.898,9845.895,9845.895,4415.068,3942.025,5379.489,6336.576,6710.61,7242.325,7950.056,7484.347,9127.163,9600.206,10487.62,10278.601,10073.249,10208.928,10674.637,11037.67,11617.056,13190.199,11617.056,11899.415,20113.495,20524.199,20648.877,21635.3,22251.356,20670.879,18067.309,20212.504,28026.881,28895.96,28653.938,32702.306,32474.952,31862.563
Nicaragua,NIC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
