Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
United Kingdom,GBR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,128997.726,138377.912,148370.487,156859.592,172789.04,189858.925,204875.29,212194.622,220933.083,238182.651,265281.781,269634.51,289450.978,292003.21,271512.014,241446.281,235843.105,240287.509,247606.841,253283.357,214453.494,195190.743,196210.169,187222.352,238769.371,205645.36,201219.291,193599.265,206312.754,222440.22,204358.243,207486.194,209741.399,205887.382,210639.814,202667.756,201424.643,193166.559,193470.92,196664.877,193925.628,190390.64,187512.045,189055.852,187695.395,193800.95,190379.639,184519.773,183078.642,173878.139,175319.27,165037.002,164545.624,157827.68,161381.003,166162.771,167816.588
Georgia,GEO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5049.459,2262.539,1118.435,407.037,2409.219,2610.904,3036.276,2537.564,2123.193,1675.819,1602.479,1716.156,1551.141,1866.503,2097.524,2522.896,2207.534,2808.922,2764.918,2709.913,2720.914,2658.575,2834.591,3219.626,3883.353
Ghana,GHA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1298.118,1191.775,1345.789,1609.813,1532.806,1631.815,1298.118,1419.129,1587.811,1441.131,2321.211,2016.85,2203.867,2229.536,2669.576,2398.218,2079.189,2691.578,2713.58,2519.229,2405.552,2841.925,2893.263,3505.652,2460.557,3142.619,2933.6,3142.619,3204.958,3054.611,3509.319,3894.354,3237.961,3813.68,4536.079,4620.42,4855.108,5511.501,5588.508,5617.844,5317.15,5973.543,6475.922,6684.941,6402.582,6094.554,8459.769,8929.145,8239.749,6802.285,8096.736,8690.79,11763.736,11837.076,11741.734,12200.109,13256.205
Gibraltar,GIB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,47.671,47.671,51.338,47.671,55.005,47.671,55.005,62.339,66.006,66.006,69.673,80.674,73.34,84.341,77.007,88.008,77.007,77.007,69.673,91.675,88.008,51.338,22.002,36.67,33.003,44.004,40.337,47.671,69.673,69.673,143.013,198.018,234.688,238.355,282.359,275.025,282.359,293.36,308.028,319.029,333.697,344.698,348.365,355.699,385.035,399.703,418.038,414.371,425.372,462.042,465.709,451.041,462.042,491.378,528.048,579.386,634.391
Guinea,GIN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,410.704,616.056,660.06,696.73,700.397,696.73,718.732,726.066,748.068,748.068,792.072,814.074,832.409,803.073,839.743,843.41,887.414,902.082,902.082,946.086,964.421,990.09,982.756,953.42,979.089,993.757,997.424,993.757,1026.76,1045.095,1004.758,1026.76,1059.763,1089.099,1125.769,1166.106,1235.779,1290.784,1364.124,1433.797,1492.469,1562.142,1624.481,1701.488,1763.827,1826.166,1892.172,1969.179,1998.515,2112.192,2486.226,2596.236,2423.887,2112.192,2167.197,2453.223,2746.583
"Gambia, The",GMB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,18.335,22.002,25.669,29.336,29.336,29.336,33.003,33.003,36.67,47.671,47.671,55.005,66.006,62.339,62.339,99.009,99.009,113.677,139.346,146.68,157.681,157.681,161.348,161.348,172.349,172.349,161.348,179.683,183.35,179.683,198.018,198.018,198.018,209.019,209.019,216.353,220.02,223.687,242.022,275.025,275.025,300.694,297.027,297.027,319.029,322.696,348.365,348.365,363.033,374.034,425.372,443.707,447.374,425.372,506.046,517.047,524.381
Guinea-Bissau,GNB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,18.335,29.336,40.337,47.671,58.672,66.006,66.006,47.671,62.339,58.672,69.673,73.34,66.006,110.01,102.676,113.677,95.342,102.676,102.676,110.01,146.68,143.013,143.013,143.013,161.348,172.349,183.35,194.351,216.353,231.021,172.349,176.016,179.683,183.35,183.35,183.35,183.35,201.685,172.349,194.351,146.68,150.347,154.014,194.351,201.685,212.686,216.353,231.021,227.354,234.688,238.355,245.689,253.023,256.69,271.358,278.692,293.36
Equatorial Guinea,GNQ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,22.002,22.002,22.002,25.669,25.669,29.336,25.669,25.669,29.336,44.004,36.67,66.006,88.008,29.336,51.338,62.339,62.339,62.339,69.673,62.339,58.672,69.673,73.34,62.339,80.674,66.006,80.674,99.009,106.343,117.344,62.339,66.006,66.006,69.673,77.007,84.341,128.345,304.361,183.35,410.704,366.7,249.356,781.071,1826.166,649.059,1177.107,2416.553,3468.982,663.727,1235.779,1250.447,1778.495,759.069,1290.784,1331.121,935.085,729.733
Greece,GRC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5463.83,5621.511,5907.537,6739.946,6952.632,9042.822,10549.959,11496.045,13626.572,15060.369,16043.125,18357.002,21470.285,25518.653,23721.823,23553.141,25137.285,27920.538,30520.441,31704.882,32265.933,29981.392,29952.056,29123.314,29512.016,29853.047,27905.87,30117.071,32097.251,36182.289,35434.221,37286.056,37795.769,37044.034,38155.135,38448.495,41554.444,42196.169,43479.619,43200.927,44411.037,45918.174,47021.941,48664.757,48661.09,50421.25,49885.868,47340.97,48756.432,46823.923,40813.71,36838.682,37040.367,31510.531,32650.968,34161.772,34708.155
Grenada,GRD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,22.002,18.335,25.669,14.668,22.002,22.002,29.336,36.67,40.337,47.671,44.004,47.671,47.671,55.005,36.67,47.671,47.671,47.671,51.338,47.671,47.671,58.672,62.339,62.339,62.339,62.339,66.006,73.34,95.342,102.676,106.343,110.01,117.344,121.011,143.013,150.347,154.014,168.682,176.016,194.351,190.684,194.351,205.352,216.353,205.352,216.353,231.021,238.355,253.023,253.023,260.357,253.023,271.358,304.361,234.688,260.357,267.691
Greenland,GRL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,102.676,176.016,157.681,187.017,223.687,267.691,282.359,293.36,440.04,330.03,304.361,399.703,535.382,517.047,539.049,506.046,209.019,722.399,385.035,564.718,557.384,520.714,513.38,359.366,564.718,509.713,326.363,234.688,546.383,473.043,348.365,348.365,326.363,322.696,297.027,322.696,363.033,385.035,359.366,374.034,454.708,407.037,377.701,429.039,583.053,608.722,627.057,638.058,660.06,575.719,663.727,707.731,568.385,553.717,506.046,509.713,509.713
Guatemala,GTM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1290.784,1345.789,1323.787,1444.798,1679.486,1859.169,1642.816,1873.837,2053.52,2170.864,2189.199,2328.545,2577.901,2783.253,2915.265,3329.636,3087.614,3567.991,3872.352,4407.734,4228.051,3681.668,3311.301,2896.93,3179.289,3259.963,3351.638,3296.633,3703.67,3788.011,4235.385,4316.059,5302.482,5082.462,6219.232,6571.264,6087.22,6937.964,8005.061,8089.402,8368.094,8863.139,8855.805,8643.119,9149.165,9570.87,9519.532,9966.906,8723.793,10087.917,8720.126,8841.137,8932.812,9156.499,9739.552,10549.959,10872.655
Guam,GUM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,660.06,737.067,678.395,616.056,649.059,1078.098,1180.774,1323.787,1331.121,1367.791,1580.477,1499.803,1562.142,1804.164,1554.808,1826.166,1752.826,1899.506,2057.187,1521.805,1789.496,1800.497,1404.461,1246.78,1404.461,1419.129,1045.095,1309.119,1404.461,1184.441,1140.437,1122.102,1048.762,1048.762,1386.126,1463.133,1518.138,1591.478,1657.484,1679.486,1609.813,1595.145,1580.477,1565.809,1628.148,1437.464,1290.784,1562.142,1558.475,1565.809,1719.823,1782.162,1994.848,1936.176,2009.516,1965.512,2185.532
High income,HIC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2208840.658,2318336.102,2480300.107,2638863.081,2810425.903,3032605.507,3236216.925,3460216.626,3749735.841,4065426.938,4708799.423,4928240.898,5323936.45,5659065.868,5461968.483,5267062.399,5539494.252,5724038.554,5865080.133,5912889.62,5527951.003,5128323.881,4903869.156,4827297.34,4885340.884,4809291.947,4959430.022,5026338.557,5225459.603,5337319.754,5097374.243,5127446.953,5270013.318,5379849.571,5464237.665,5457202.257,5604346.04,5610093.585,5615009.54,5685179.635,5799011.94,5810856.593,5761123.032,5856215.102,5931345.307,5934833.574,5877089.509,5781129.053,5652773.341,5485921.586,5509055.272,5331304.523,5340956.13,5278705.588,5281608.825,5521060.956,5402595.405
"Hong Kong SAR, China",HKG,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2460.557,2830.924,3168.288,3780.677,3784.344,4352.729,4759.766,5720.52,5848.865,7469.679,8126.072,8822.802,9028.154,9053.823,10359.275,10703.973,12082.765,13685.244,15108.04,15218.05,15903.779,17817.953,16079.795,13468.891,12365.124,10879.989,11602.388,10898.324,9581.871,9134.497,8309.422,8254.417,11551.05,10102.585,13171.864,11976.422,11221.02,13234.203,19398.43,25232.627,20736.885,17469.588,14781.677,14763.342,13780.586,13663.242,11837.076,11741.734,11719.732,8870.473,9446.192,9244.507,9607.54,9435.191,9273.843,10219.929,11063.339
Honduras,HND,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,597.721,715.065,671.061,682.062,685.729,704.064,755.402,821.408,1158.772,1111.101,1312.786,1250.447,1441.131,1393.46,1452.132,1521.805,1650.15,1877.504,1914.174,1818.832,1833.5,1668.485,1624.481,1760.16,1719.823,1734.491,1668.485,1950.844,2225.869,2405.552,2266.206,2354.214,2753.917,2489.893,3028.942,3520.32,3487.317,3637.664,4198.715,4103.373,4030.033,4726.763,5108.131,5687.517,6211.898,6380.58,6461.254,7565.021,7334,6538.261,6747.28,7315.665,7594.357,7880.383,8093.069,8874.14,8533.109
Heavily indebted poor countries (HIPC),HPC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13846.61924,14526.58715,14650.21768,15817.15142,17249.82255,20482.77077,22158.70139,23555.92959,27063.86421,31236.96863,34414.17636,36628.93169,37602.53218,40475.02525,41340.86081,42381.34989,40894.93692,44012.68813,46457.83747,48185.79255,51597.11032,50519.46092,51589.67826,52113.63883,50326.22723,53982.80315,47000.37821,53737.54501,57747.144,61641.54599,49731.66204,49229.99766,50032.66067,50898.49623,52247.416,57414.219,60476.164,63072.4,61906.294,60780.525,60806.194,66427.705,69001.939,74451.101,80428.311,81334.06,86093.826,94414.249,97322.18,100065.096,109379.276,115297.814,122719.822,127197.229,137376.821,145341.545,146613.994
Croatia,HRV,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9057.49,9446.192,9812.892,11037.67,10520.623,11771.07,13175.531,12838.167,11246.689,11639.058,12145.104,13303.876,12291.784,12797.83,13054.52,13234.203,12357.79,12233.112,10322.605,10010.91,8991.484,8595.448,8591.781,9024.487,8896.142
Haiti,HTI,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,260.357,275.025,275.025,223.687,271.358,282.359,286.026,242.022,242.022,289.693,355.699,366.7,352.032,366.7,403.37,407.037,553.717,586.72,630.724,638.058,630.724,649.059,619.723,638.058,645.392,649.059,671.061,740.734,817.741,894.748,876.413,803.073,733.4,641.725,183.35,876.413,1019.426,1349.456,1232.112,1312.786,1342.122,1466.8,1683.153,1591.478,1837.167,1925.175,1969.179,2247.871,2247.871,2119.526,1976.513,2068.188,2163.53,2255.205,2709.913,2834.591,2878.595
Hungary,HUN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,7051.641,8195.745,8844.804,9629.542,10982.665,11470.376,12761.16,14044.61,15665.424,17165.227,15903.779,18393.672,19655.12,22009.334,23762.16,25085.947,26541.746,29625.693,31932.236,29141.649,29541.352,27880.201,26930.448,31389.52,32757.311,29534.018,26813.104,27396.157,24385.55,23938.176,23179.107,21382.277,20942.237,22365.033,19416.765,19706.458,18584.356,19171.076,18533.018,18353.335,16908.537,16648.18,15353.729,15320.726,15449.071,16604.176,17095.554,17271.57,16677.516,16057.793,15834.106,15291.39,14451.647,14312.301,15746.098,17095.554,17282.571
IBRD only,IBD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,795687.2917,849538.34,922280.4511,988111.1978,1072955.718,1146719.316,1246786.211,1319068.86,1453469.088,1578337.764,1777270.341,1944473.587,2101384.239,2294680.983,2444754.587,2582519.86,2740393.128,2895053.56,3094043.73,3179708.397,3228801.854,3232631.752,3288747.375,3305313.434,3258893.913,3338091.77,3411847.14,3324335.4,3407066.966,3483002.621,3367418.672,3457798.008,3000784.771,2980368.915,2845256.079,2928020.377,2986366.648,3091803.776,3159803.857,3228507.171,3330748.454,3376171.433,3350472.122,3500732.088,3681065.401,3698263.32,3793870.866,3821670.393,4062867.318,4120285.204,4257915.048,4395456.884,4574868.526,4686125.306,4820139.488,4886640.533,4988784.818
IDA & IBRD total,IBT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,839101.5548,895394.4798,970462.0455,1042116.606,1131258.273,1210919.001,1316851.303,1394617.803,1535525.222,1665331.394,1872330.434,2044015.576,2190175.867,2389609.534,2545975.5,2688491.791,2848241.766,3006312.117,3211614.151,3314970.857,3377624.542,3392357.36,3451738.46,3474790.988,3443951.113,3523900.384,3597391.15,3507450.8,3605888.313,3685280.46,3559288.037,3660405.744,3212805.624,3196064.662,3052211.763,3141768.846,3215679.039,3328699.091,3399854.134,3475274.502,3584316.531,3641706.879,3604608.131,3764226.492,3949048.914,3975479.478,4080167.527,4129171.926,4382017.011,4431560.567,4608838.249,4762134.604,4926005.778,5055857.915,5208573.797,5266222.704,5390200.307
IDA total,IDA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,42802.84175,45160.56832,47288.83531,53249.23627,57452.88747,63380.05204,69186.25407,74685.72965,81049.22339,85801.32326,93581.80679,97715.94283,85940.43953,91720.19867,97806.65654,102320.7435,103759.2037,106813.2319,112757.1396,130990.595,145020.9819,156420.6713,159651.8072,166386.2201,182848.5984,183371.2821,182848.5984,180598.0345,196762.3534,200127.4,189617.5689,200546.1877,211866.9612,215585.6199,206859.2169,213653.2006,229273.8094,236852.7111,239996.0856,246719.7229,253513.7066,265524.433,254076.478,263422.8574,267866.6427,277135.3207,286222.6951,307586.9053,319175.5278,311257.7956,351008.4186,366781.3068,351137.252,369732.609,388434.309,379582.171,401415.489
IDA blend,IDB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,15560.84049,16841.44554,17883.79849,20410.2635,21929.12066,24115.54756,25662.72253,28923.83384,28242.89156,27432.246,30480.27333,31647.60295,30948.13163,33500.5071,37053.45082,39082.38086,39388.11005,37836.30282,40976.97536,47716.91422,61961.1149,69808.164,76529.57381,79239.44614,91524.20068,92121.76227,91047.07786,81171.09872,92367.27207,101256.5797,93539.23395,93567.02751,106704.118,111664.4532,104086.2652,103113.2905,114855.076,118354.1134,117755.6421,120197.2579,127540.4633,131847.2533,128708.033,117087.31,115906.536,122895.838,122081.764,122921.507,128139.648,124391.974,158161.377,168902.02,156896.262,168252.961,178003.514,173185.076,185843.56
Indonesia,IDN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,14719.338,19339.758,16244.81,15647.089,15720.429,17682.274,16252.144,17638.27,20593.872,27557.505,29236.991,31602.206,34590.811,38745.522,39390.914,40788.041,45848.501,56405.794,62680.031,63464.769,66189.35,70395.399,75147.831,77788.071,74253.083,78591.144,78334.454,75081.825,87314.937,84817.71,82540.503,103545.079,117200.987,117516.349,113563.323,113955.692,124733.005,143984.755,113266.296,106141.315,155103.099,149980.3,156969.602,162580.112,174035.82,174897.565,152624.207,166360.789,158432.735,181410.157,195836.135,211501.559,218956.57,229598.204,220775.402,219587.294,211802.253
IDA only,IDX,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,26376.32697,27477.40253,28565.77976,31940.72655,34538.73674,38168.02606,42240.89519,44535.41255,51068.13334,56209.62655,60818.82399,63661.57881,53279.12486,56452.32534,59040.8828,61488.31951,62564.86911,66766.23494,69580.58556,80733.15551,81430.69514,85240.95494,82406.44421,86333.63262,91006.7449,90974.48873,91422.04306,97917.62881,103260.0566,98663.55269,95570.99262,105727.0163,104888.0404,103575.4867,102506.693,110328.2196,114130.9714,118205.6143,121974.8452,126261.7867,125647.2382,133360.7532,125028.9651,146240.2004,151912.6694,154143.6668,164117.9755,184770.5302,191135.7631,186967.1529,192837.9148,197844.6778,194240.99,201479.648,210430.795,206397.095,215571.929
Isle of Man,IMN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19460.769,21327.272,24906.264,27128.466,28144.225,30839.47,35705.579,32724.308,42284.177,45386.459,49372.488,55489.044,58925.023,61799.951,60677.849,61887.959,63490.438,68613.237,75378.852,82731.187,83244.567,89786.495,94483.922,99251.022,106192.653,116856.289,121957.086,127776.615,133724.489,150838.378,158297.056,166558.807,188208.775,187031.668,199118.1,216459.343,243360.455,244401.883,263107.25,285483.284,303752.278,298068.428,284834.225,293851.378,296858.318,300011.938,316902.14,335739.519,403403.003,454836.345,414257.323,412508.164,435357.241,461172.921,510915.776,599316.145,648956.324
Not classified,INX,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3212.292,3755.008,4506.743,5181.471,5859.866,6541.928,7135.982,8118.738,8272.752,9468.194,10828.651,13520.229,13600.903,14976.028,15086.038,14488.317,14576.325,15361.063,16494.166,17583.265,16226.475,14579.992,12603.479,11675.728,11778.404,11386.035,13560.566,12163.439,10747.977,10439.949,12933.509,13175.531,13157.196,13538.564,15394.066,15515.077,16395.157,17836.288,19970.482,22599.721,21939.661,23498.136,22999.424,22115.677,23461.466,22376.034,22159.681,23157.105,21360.275,21048.58,20054.823,17586.932,16780.192,17253.235,16794.86,17645.604,18687.032
"Iran, Islamic Rep.",IRN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,21855.32,19339.758,18723.702,20289.511,23589.811,24645.907,26329.06,27630.845,36530.654,28716.277,32746.31,39387.247,38067.127,51180.319,60204.806,65382.61,74242.082,86328.514,85144.073,102672.333,82951.207,80013.94,90200.866,101271.539,103834.772,113321.301,99933.084,109705.639,120200.593,136390.398,139401.005,144087.431,143060.671,146650.664,157394.974,156734.914,158396.065,143328.362,175014.909,227904.05,210287.782,227647.36,218102.159,210962.51,221772.826,223004.938,233551.23,225362.819,234137.95,233107.523,227720.7,223877.684,245322.3,250947.478,245600.992,224834.771,215157.558
Iraq,IRQ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,6791.284,7025.972,7345.001,7528.351,7066.309,8052.732,15111.707,6787.617,9343.516,10076.916,11426.372,12515.471,14315.968,12937.176,12896.839,12541.14,22486.044,22728.066,19765.13,23630.148,21851.653,22167.015,20384.853,28829.954,27385.156,28760.281,30912.81,36189.623,50908.961,55133.345,33237.688,39519.259,53640.876,57370.215,64150.498,67109.767,62379.337,60641.179,64315.513,62012.637,61730.278,75356.85,77722.065,85323.756,95565.687,87377.276,71876.867,35016.183,63200.745,70776.767,79456.556,99419.704,113240.627,122628.147,124722.004,121168.681,142653.634
Iceland,ISL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1122.102,1012.092,1107.434,1224.778,1217.444,1323.787,1422.796,1371.458,1536.473,1213.777,1345.789,1411.795,1419.129,1686.82,1664.818,1536.473,1631.815,1837.167,1859.169,1873.837,1738.158,1580.477,1422.796,1327.454,1525.472,1323.787,1459.466,1565.809,1554.808,1613.48,1694.154,1470.467,1595.145,1763.827,1712.489,1697.821,1925.175,1840.834,1793.163,1782.162,1719.823,1686.82,1763.827,1778.495,1800.497,1785.829,1892.172,1840.834,1694.154,1661.151,1551.141,1466.8,1448.465,1529.139,1653.817,1635.482,1686.82
Israel,ISR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5944.207,6527.26,7326.666,7631.027,8478.104,12159.772,12812.498,12915.174,12966.512,13872.261,15632.421,15309.725,15929.448,18573.355,18423.008,18437.676,18496.348,18797.042,20065.824,19911.81,19941.146,19893.475,20439.858,18327.666,15496.742,15980.786,16989.211,17528.26,20186.835,21338.273,24843.925,24062.854,27385.156,27638.179,29930.054,30395.763,29350.668,30095.069,29031.639,28279.904,29170.985,30626.784,28232.233,30813.801,24532.23,23560.475,25727.672,25151.953,29229.657,27157.802,28136.891,28023.214,35173.864,22966.421,20293.178,21880.989,22786.738
Italy,ITA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,61374.579,72551.595,91088.28,107366.093,122444.797,134369.881,155517.47,168810.345,181784.191,199077.763,225249.142,239920.809,254163.437,274049.578,272502.104,252399.61,267159.285,255644.905,266601.901,276792.494,270903.292,258996.543,247137.465,245736.671,233125.858,231842.408,235524.076,243254.112,247680.181,252663.634,252725.973,256231.625,259498.922,258574.838,254911.505,265006.756,261057.397,261798.131,260514.681,251490.194,250830.134,246620.418,247760.855,244662.24,237203.562,228945.478,223819.012,216030.304,204699.274,188876.169,178590.234,175062.58,154182.682,150999.726,143984.755,,
Jamaica,JAM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1364.124,2020.517,2016.85,2295.542,3927.357,2838.258,3344.304,3696.336,3674.334,4066.703,4767.1,5537.17,6076.219,8093.069,7400.006,7983.059,7099.312,7282.662,8973.149,8423.099,8375.428,7330.333,6112.889,6310.907,5012.789,4924.781,4429.736,5229.142,4345.395,6512.592,7176.319,7429.342,7300.997,7634.694,7832.712,8771.464,9251.841,9662.545,9251.841,9534.2,9856.896,10175.925,9702.882,10139.255,10091.584,9922.902,11045.004,9259.175,9515.865,7102.979,6688.608,7135.982,6798.618,7352.335,6604.267,6908.628,7576.022
Jordan,JOR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,663.727,869.079,931.418,1078.098,1089.099,1272.449,1397.127,1254.114,1268.782,1521.805,1371.458,1448.465,1587.811,1895.839,1932.509,2207.534,2684.244,2882.262,3358.972,3483.65,4272.055,5383.156,5896.536,6728.945,7363.336,7532.018,8386.429,8533.109,8401.097,8272.752,9493.863,9119.829,10461.951,10062.248,11158.681,11375.034,12016.759,12335.788,12753.826,12764.827,13747.583,13949.268,14682.668,15229.051,14554.323,15874.443,14554.323,14403.976,12926.175,12893.172,13982.271,18265.327,20912.901,19666.121,22442.04,19240.749,14873.352
Japan,JPN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,80681.334,107787.798,121861.744,151146.406,178527.895,201120.282,226363.91,282894.382,334276.386,402405.579,503127.068,553210.954,611864.619,651556.227,635799.128,606521.8,645289.324,669245.835,652040.271,679715.12,631175.041,591032.392,567251.897,560031.574,568564.683,529914.503,540798.159,536676.451,585388.879,615659.964,659249.593,649825.403,678846.041,659088.245,695186.193,691185.496,693734.061,675322.054,655982.296,662153.857,661266.443,636554.53,639612.808,640665.237,627266.019,624801.795,597181.951,583878.075,555015.118,506068.002,511370.484,526617.87,537050.485,512140.554,486277.203,459471.433,442628.902
Kazakhstan,KAZ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68730.581,48686.759,46603.903,33894.081,24711.913,30483.771,27957.208,22060.672,22368.7,29211.322,27143.134,23648.483,33864.745,28118.556,31869.897,42632.542,34975.846,27711.519,47381.307,37623.42,32394.278,47538.988,32339.273,44774.07,42691.214
Kenya,KEN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2141.528,2141.528,2332.212,2570.567,2526.563,2082.856,2310.21,2332.212,2442.222,2724.581,2467.891,3072.946,3366.306,3333.303,4349.062,4407.734,3949.359,4316.059,4627.754,4572.749,5518.835,5639.846,3956.693,3780.677,3424.978,3116.95,3281.965,4272.055,3868.685,4235.385,4668.091,3777.01,4367.397,5291.481,5540.837,6406.249,8071.067,7271.661,9130.83,9259.175,9669.879,8536.776,6970.967,5683.85,6446.586,7172.652,8045.398,8159.075,8419.432,10329.939,9695.548,10208.928,9292.178,9801.891,10252.932,12530.139,13263.539
Kyrgyz Republic,KGZ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689.002,2431.221,825.075,1397.127,1543.807,1675.819,1708.822,1411.795,1206.443,1085.432,1004.758,1246.78,1543.807,1371.458,1272.449,2236.87,2423.887,3124.284,2757.584,3641.331,4675.425,4800.103,4404.067,4836.773,5115.465
Cambodia,KHM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,234.688,286.026,308.028,388.702,308.028,304.361,341.031,352.032,366.7,1279.783,1122.102,194.351,77.007,88.008,47.671,47.671,47.671,47.671,47.671,29.336,286.026,300.694,337.364,366.7,410.704,418.038,432.706,436.373,451.041,451.041,1261.448,1305.452,1349.456,1386.126,1426.463,1499.803,1518.138,1466.8,1877.504,1895.839,1976.513,2251.538,2207.534,2379.883,2445.889,2775.919,2999.606,3421.311,3512.986,4180.38,4682.759,4708.428,4906.446,4869.776,5031.124,5559.172,6435.585
Kiribati,KIR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,7.334,11.001,18.335,18.335,11.001,11.001,22.002,33.003,11.001,22.002,29.336,25.669,36.67,33.003,33.003,33.003,22.002,22.002,25.669,29.336,29.336,25.669,22.002,22.002,22.002,18.335,22.002,22.002,22.002,22.002,22.002,25.669,29.336,29.336,29.336,29.336,29.336,29.336,29.336,33.003,29.336,40.337,44.004,47.671,58.672,66.006,58.672,66.006,55.005,58.672,55.005,51.338,51.338,58.672,62.339,66.006
St. Kitts and Nevis,KNA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,11.001,22.002,14.668,18.335,18.335,22.002,22.002,22.002,33.003,25.669,25.669,29.336,29.336,29.336,36.67,33.003,36.67,36.67,33.003,36.67,51.338,55.005,66.006,51.338,51.338,51.338,58.672,55.005,66.006,66.006,106.343,106.343,110.01,113.677,121.011,128.345,132.012,143.013,150.347,161.348,172.349,176.016,198.018,198.018,212.686,198.018,201.685,216.353,216.353,223.687,220.02,231.021,220.02,223.687,231.021,234.688,238.355
